"","parcela","especie","n"
"9002","46","Vachellia.melanoceras",0
"9003","46","Acalypha.diversifolia",0
"9004","46","Acalypha.macrostachya",0
"9005","46","Adelia.triloba",0
"9006","46","Aegiphila.panamensis",0
"9007","46","Alchornea.costaricensis",0
"9008","46","Alchornea.latifolia",0
"9009","46","Alibertia.edulis",0
"9010","46","Allophylus.psilospermus",0
"9011","46","Alseis.blackiana",29
"9012","46","Amaioua.corymbosa",2
"9013","46","Anacardium.excelsum",0
"9014","46","Andira.inermis",0
"9015","46","Annona.spraguei",3
"9016","46","Apeiba.glabra",0
"9017","46","Apeiba.tibourbou",3
"9018","46","Aspidosperma.desmanthum",1
"9019","46","Astrocaryum.standleyanum",6
"9020","46","Astronium.graveolens",1
"9021","46","Attalea.butyracea",1
"9022","46","Banara.guianensis",0
"9023","46","Beilschmiedia.pendula",0
"9024","46","Brosimum.alicastrum",5
"9025","46","Brosimum.guianense",0
"9026","46","Calophyllum.longifolium",2
"9027","46","Casearia.aculeata",0
"9028","46","Casearia.arborea",2
"9029","46","Casearia.commersoniana",0
"9030","46","Casearia.guianensis",1
"9031","46","Casearia.sylvestris",3
"9032","46","Cassipourea.guianensis",1
"9033","46","Cavanillesia.platanifolia",0
"9034","46","Cecropia.insignis",1
"9035","46","Cecropia.obtusifolia",0
"9036","46","Cedrela.odorata",0
"9037","46","Ceiba.pentandra",2
"9038","46","Celtis.schippii",0
"9039","46","Cespedesia.spathulata",0
"9040","46","Chamguava.schippii",0
"9041","46","Chimarrhis.parviflora",0
"9042","46","Maclura.tinctoria",0
"9043","46","Chrysochlamys.eclipes",0
"9044","46","Chrysophyllum.argenteum",1
"9045","46","Chrysophyllum.cainito",1
"9046","46","Coccoloba.coronata",0
"9047","46","Coccoloba.manzinellensis",0
"9048","46","Colubrina.glandulosa",0
"9049","46","Cordia.alliodora",6
"9050","46","Cordia.bicolor",7
"9051","46","Cordia.lasiocalyx",17
"9052","46","Coussarea.curvigemma",5
"9053","46","Croton.billbergianus",0
"9054","46","Cupania.cinerea",0
"9055","46","Cupania.latifolia",1
"9056","46","Cupania.rufescens",0
"9057","46","Cupania.seemannii",1
"9058","46","Dendropanax.arboreus",0
"9059","46","Desmopsis.panamensis",0
"9060","46","Diospyros.artanthifolia",3
"9061","46","Dipteryx.oleifera",1
"9062","46","Drypetes.standleyi",33
"9063","46","Elaeis.oleifera",0
"9064","46","Enterolobium.schomburgkii",0
"9065","46","Erythrina.costaricensis",0
"9066","46","Erythroxylum.macrophyllum",0
"9067","46","Eugenia.florida",4
"9068","46","Eugenia.galalonensis",0
"9069","46","Eugenia.nesiotica",1
"9070","46","Eugenia.oerstediana",0
"9071","46","Faramea.occidentalis",22
"9072","46","Ficus.colubrinae",0
"9073","46","Ficus.costaricana",0
"9074","46","Ficus.insipida",0
"9075","46","Ficus.maxima",0
"9076","46","Ficus.obtusifolia",0
"9077","46","Ficus.popenoei",0
"9078","46","Ficus.tonduzii",0
"9079","46","Ficus.trigonata",0
"9080","46","Ficus.yoponensis",0
"9081","46","Garcinia.intermedia",8
"9082","46","Garcinia.madruno",0
"9083","46","Genipa.americana",1
"9084","46","Guapira.myrtiflora",2
"9085","46","Guarea.fuzzy",2
"9086","46","Guarea.grandifolia",0
"9087","46","Guarea.guidonia",4
"9088","46","Guatteria.dumetorum",1
"9089","46","Guazuma.ulmifolia",0
"9090","46","Guettarda.foliacea",1
"9091","46","Gustavia.superba",11
"9092","46","Hampea.appendiculata",0
"9093","46","Hasseltia.floribunda",0
"9094","46","Heisteria.acuminata",0
"9095","46","Heisteria.concinna",15
"9096","46","Hirtella.americana",4
"9097","46","Hirtella.triandra",22
"9098","46","Hura.crepitans",5
"9099","46","Hieronyma.alchorneoides",0
"9100","46","Inga.acuminata",0
"9101","46","Inga.cocleensis",2
"9102","46","Inga.goldmanii",1
"9103","46","Inga.laurina",3
"9104","46","Inga.semialata",1
"9105","46","Inga.nobilis",2
"9106","46","Inga.oerstediana",0
"9107","46","Inga.pezizifera",0
"9108","46","Inga.punctata",0
"9109","46","Inga.ruiziana",0
"9110","46","Inga.sapindoides",1
"9111","46","Inga.spectabilis",0
"9112","46","Inga.umbellifera",0
"9113","46","Jacaranda.copaia",7
"9114","46","Lacistema.aggregatum",0
"9115","46","Lacmellea.panamensis",2
"9116","46","Laetia.procera",0
"9117","46","Laetia.thamnia",0
"9118","46","Lafoensia.punicifolia",0
"9119","46","Licania.hypoleuca",0
"9120","46","Licania.platypus",0
"9121","46","Lindackeria.laurina",7
"9122","46","Lonchocarpus.heptaphyllus",2
"9123","46","Luehea.seemannii",0
"9124","46","Macrocnemum.roseum",0
"9125","46","Maquira.guianensis.costaricana",0
"9126","46","Margaritaria.nobilis",0
"9127","46","Marila.laxiflora",0
"9128","46","Maytenus.schippii",0
"9129","46","Miconia.affinis",0
"9130","46","Miconia.argentea",3
"9131","46","Miconia.elata",0
"9132","46","Miconia.hondurensis",0
"9133","46","Mosannona.garwoodii",1
"9134","46","Myrcia.gatunensis",0
"9135","46","Myrospermum.frutescens",3
"9136","46","Nectandra.cissiflora",0
"9137","46","Nectandra.lineata",0
"9138","46","Nectandra.purpurea",1
"9139","46","Ochroma.pyramidale",0
"9140","46","Ocotea.cernua",0
"9141","46","Ocotea.oblonga",0
"9142","46","Ocotea.puberula",0
"9143","46","Ocotea.whitei",0
"9144","46","Oenocarpus.mapora",36
"9145","46","Ormosia.amazonica",0
"9146","46","Ormosia.coccinea",0
"9147","46","Ormosia.macrocalyx",0
"9148","46","Pachira.quinata",0
"9149","46","Pachira.sessilis",0
"9150","46","Perebea.xanthochyma",0
"9151","46","Cinnamomum.triplinerve",0
"9152","46","Picramnia.latifolia",2
"9153","46","Piper.reticulatum",0
"9154","46","Platymiscium.pinnatum",2
"9155","46","Platypodium.elegans",0
"9156","46","Posoqueria.latifolia",3
"9157","46","Poulsenia.armata",0
"9158","46","Pourouma.bicolor",0
"9159","46","Pouteria.fossicola",0
"9160","46","Pouteria.reticulata",4
"9161","46","Pouteria.stipitata",3
"9162","46","Prioria.copaifera",3
"9163","46","Protium.costaricense",0
"9164","46","Protium.panamense",0
"9165","46","Protium.tenuifolium",18
"9166","46","Pseudobombax.septenatum",0
"9167","46","Psidium.friedrichsthalianum",0
"9168","46","Psychotria.grandis",0
"9169","46","Pterocarpus.rohrii",3
"9170","46","Quararibea.asterolepis",3
"9171","46","Quassia.amara",3
"9172","46","Randia.armata",4
"9173","46","Sapium.broadleaf",0
"9174","46","Sapium.glandulosum",1
"9175","46","Schizolobium.parahyba",0
"9176","46","Senna.dariensis",0
"9177","46","Simarouba.amara",3
"9178","46","Siparuna.guianensis",0
"9179","46","Siparuna.pauciflora",0
"9180","46","Sloanea.terniflora",2
"9181","46","Socratea.exorrhiza",0
"9182","46","Solanum.hayesii",0
"9183","46","Sorocea.affinis",0
"9184","46","Spachea.membranacea",0
"9185","46","Spondias.mombin",0
"9186","46","Spondias.radlkoferi",1
"9187","46","Sterculia.apetala",2
"9188","46","Swartzia.simplex.var.grandiflora",0
"9189","46","Swartzia.simplex.continentalis",0
"9190","46","Symphonia.globulifera",0
"9191","46","Handroanthus.guayacan",1
"9192","46","Tabebuia.rosea",3
"9193","46","Tabernaemontana.arborea",2
"9194","46","Tachigali.versicolor",1
"9195","46","Talisia.nervosa",0
"9196","46","Talisia.princeps",0
"9197","46","Terminalia.amazonia",0
"9198","46","Terminalia.oblonga",0
"9199","46","Tetragastris.panamensis",20
"9200","46","Tetrathylacium.johansenii",0
"9201","46","Theobroma.cacao",0
"9202","46","Thevetia.ahouai",0
"9203","46","Tocoyena.pittieri",0
"9204","46","Trattinnickia.aspera",7
"9205","46","Trema.micrantha",0
"9206","46","Trichanthera.gigantea",0
"9207","46","Trichilia.pallida",0
"9208","46","Trichilia.tuberculata",16
"9209","46","Trichospermum.galeottii",0
"9210","46","Triplaris.cumingiana",1
"9211","46","Trophis.caucana",0
"9212","46","Trophis.racemosa",0
"9213","46","Turpinia.occidentalis",0
"9214","46","Unonopsis.pittieri",0
"9215","46","Virola.multiflora",0
"9216","46","Virola.sebifera",0
"9217","46","Virola.surinamensis",0
"9218","46","Vismia.baccifera",0
"9219","46","Vochysia.ferruginea",2
"9220","46","Xylopia.macrantha",3
"9221","46","Zanthoxylum.ekmanii",1
"9222","46","Zanthoxylum.juniperinum",1
"9223","46","Zanthoxylum.panamense",1
"9224","46","Zanthoxylum.setulosum",0
"9225","46","Zuelania.guidonia",0
"9226","47","Abarema.macradenia",0
"9227","47","Vachellia.melanoceras",0
"9228","47","Acalypha.diversifolia",0
"9229","47","Acalypha.macrostachya",0
"9230","47","Adelia.triloba",2
"9231","47","Aegiphila.panamensis",0
"9232","47","Alchornea.costaricensis",1
"9233","47","Alchornea.latifolia",0
"9234","47","Alibertia.edulis",0
"9235","47","Allophylus.psilospermus",1
"9236","47","Alseis.blackiana",17
"9237","47","Amaioua.corymbosa",0
"9238","47","Anacardium.excelsum",0
"9239","47","Andira.inermis",0
"9240","47","Annona.spraguei",1
"9241","47","Apeiba.glabra",8
"9242","47","Apeiba.tibourbou",1
"9243","47","Aspidosperma.desmanthum",2
"9244","47","Astrocaryum.standleyanum",5
"9245","47","Astronium.graveolens",0
"9246","47","Attalea.butyracea",0
"9247","47","Banara.guianensis",0
"9248","47","Beilschmiedia.pendula",1
"9249","47","Brosimum.alicastrum",1
"9250","47","Brosimum.guianense",1
"9251","47","Calophyllum.longifolium",0
"9252","47","Casearia.aculeata",0
"9253","47","Casearia.arborea",1
"9254","47","Casearia.commersoniana",0
"9255","47","Casearia.guianensis",0
"9256","47","Casearia.sylvestris",0
"9257","47","Cassipourea.guianensis",2
"9258","47","Cavanillesia.platanifolia",2
"9259","47","Cecropia.insignis",2
"9260","47","Cecropia.obtusifolia",0
"9261","47","Cedrela.odorata",0
"9262","47","Ceiba.pentandra",0
"9263","47","Celtis.schippii",2
"9264","47","Cespedesia.spathulata",0
"9265","47","Chamguava.schippii",0
"9266","47","Chimarrhis.parviflora",0
"9267","47","Maclura.tinctoria",0
"9268","47","Chrysochlamys.eclipes",0
"9269","47","Chrysophyllum.argenteum",5
"9270","47","Chrysophyllum.cainito",1
"9271","47","Coccoloba.coronata",0
"9272","47","Coccoloba.manzinellensis",1
"9273","47","Colubrina.glandulosa",0
"9274","47","Cordia.alliodora",1
"9275","47","Cordia.bicolor",3
"9276","47","Cordia.lasiocalyx",13
"9277","47","Coussarea.curvigemma",1
"9278","47","Croton.billbergianus",3
"9279","47","Cupania.cinerea",0
"9280","47","Cupania.latifolia",0
"9281","47","Cupania.rufescens",0
"9282","47","Cupania.seemannii",1
"9283","47","Dendropanax.arboreus",0
"9284","47","Desmopsis.panamensis",0
"9285","47","Diospyros.artanthifolia",2
"9286","47","Dipteryx.oleifera",0
"9287","47","Drypetes.standleyi",12
"9288","47","Elaeis.oleifera",0
"9289","47","Enterolobium.schomburgkii",0
"9290","47","Erythrina.costaricensis",0
"9291","47","Erythroxylum.macrophyllum",0
"9292","47","Eugenia.florida",4
"9293","47","Eugenia.galalonensis",1
"9294","47","Eugenia.nesiotica",1
"9295","47","Eugenia.oerstediana",2
"9296","47","Faramea.occidentalis",27
"9297","47","Ficus.colubrinae",0
"9298","47","Ficus.costaricana",0
"9299","47","Ficus.insipida",0
"9300","47","Ficus.maxima",0
"9301","47","Ficus.obtusifolia",1
"9302","47","Ficus.popenoei",0
"9303","47","Ficus.tonduzii",0
"9304","47","Ficus.trigonata",0
"9305","47","Ficus.yoponensis",1
"9306","47","Garcinia.intermedia",3
"9307","47","Garcinia.madruno",0
"9308","47","Genipa.americana",1
"9309","47","Guapira.myrtiflora",2
"9310","47","Guarea.fuzzy",0
"9311","47","Guarea.grandifolia",0
"9312","47","Guarea.guidonia",10
"9313","47","Guatteria.dumetorum",0
"9314","47","Guazuma.ulmifolia",0
"9315","47","Guettarda.foliacea",4
"9316","47","Gustavia.superba",11
"9317","47","Hampea.appendiculata",0
"9318","47","Hasseltia.floribunda",1
"9319","47","Heisteria.acuminata",0
"9320","47","Heisteria.concinna",6
"9321","47","Hirtella.americana",0
"9322","47","Hirtella.triandra",33
"9323","47","Hura.crepitans",7
"9324","47","Hieronyma.alchorneoides",2
"9325","47","Inga.acuminata",3
"9326","47","Inga.cocleensis",0
"9327","47","Inga.goldmanii",1
"9328","47","Inga.laurina",1
"9329","47","Inga.semialata",1
"9330","47","Inga.nobilis",3
"9331","47","Inga.oerstediana",0
"9332","47","Inga.pezizifera",3
"9333","47","Inga.punctata",0
"9334","47","Inga.ruiziana",0
"9335","47","Inga.sapindoides",1
"9336","47","Inga.spectabilis",0
"9337","47","Inga.umbellifera",1
"9338","47","Jacaranda.copaia",13
"9339","47","Lacistema.aggregatum",1
"9340","47","Lacmellea.panamensis",2
"9341","47","Laetia.procera",0
"9342","47","Laetia.thamnia",0
"9343","47","Lafoensia.punicifolia",0
"9344","47","Licania.hypoleuca",0
"9345","47","Licania.platypus",1
"9346","47","Lindackeria.laurina",3
"9347","47","Lonchocarpus.heptaphyllus",3
"9348","47","Luehea.seemannii",1
"9349","47","Macrocnemum.roseum",2
"9350","47","Maquira.guianensis.costaricana",1
"9351","47","Margaritaria.nobilis",0
"9352","47","Marila.laxiflora",0
"9353","47","Maytenus.schippii",0
"9354","47","Miconia.affinis",0
"9355","47","Miconia.argentea",3
"9356","47","Miconia.elata",0
"9357","47","Miconia.hondurensis",0
"9358","47","Mosannona.garwoodii",1
"9359","47","Myrcia.gatunensis",0
"9360","47","Myrospermum.frutescens",0
"9361","47","Nectandra.cissiflora",0
"9362","47","Nectandra.lineata",0
"9363","47","Nectandra.purpurea",0
"9364","47","Ochroma.pyramidale",0
"9365","47","Ocotea.cernua",0
"9366","47","Ocotea.oblonga",1
"9367","47","Ocotea.puberula",0
"9368","47","Ocotea.whitei",1
"9369","47","Oenocarpus.mapora",28
"9370","47","Ormosia.amazonica",0
"9371","47","Ormosia.coccinea",0
"9372","47","Ormosia.macrocalyx",0
"9373","47","Pachira.quinata",0
"9374","47","Pachira.sessilis",0
"9375","47","Perebea.xanthochyma",0
"9376","47","Cinnamomum.triplinerve",0
"9377","47","Picramnia.latifolia",0
"9378","47","Piper.reticulatum",0
"9379","47","Platymiscium.pinnatum",1
"9380","47","Platypodium.elegans",2
"9381","47","Posoqueria.latifolia",0
"9382","47","Poulsenia.armata",4
"9383","47","Pourouma.bicolor",0
"9384","47","Pouteria.fossicola",0
"9385","47","Pouteria.reticulata",7
"9386","47","Pouteria.stipitata",1
"9387","47","Prioria.copaifera",1
"9388","47","Protium.costaricense",1
"9389","47","Protium.panamense",1
"9390","47","Protium.tenuifolium",27
"9391","47","Pseudobombax.septenatum",0
"9392","47","Psidium.friedrichsthalianum",0
"9393","47","Psychotria.grandis",0
"9394","47","Pterocarpus.rohrii",1
"9395","47","Quararibea.asterolepis",7
"9396","47","Quassia.amara",0
"9397","47","Randia.armata",2
"9398","47","Sapium.broadleaf",0
"9399","47","Sapium.glandulosum",0
"9400","47","Schizolobium.parahyba",0
"9401","47","Senna.dariensis",0
"9402","47","Simarouba.amara",4
"9403","47","Siparuna.guianensis",0
"9404","47","Siparuna.pauciflora",0
"9405","47","Sloanea.terniflora",4
"9406","47","Socratea.exorrhiza",0
"9407","47","Solanum.hayesii",0
"9408","47","Sorocea.affinis",3
"9409","47","Spachea.membranacea",0
"9410","47","Spondias.mombin",0
"9411","47","Spondias.radlkoferi",0
"9412","47","Sterculia.apetala",1
"9413","47","Swartzia.simplex.var.grandiflora",0
"9414","47","Swartzia.simplex.continentalis",1
"9415","47","Symphonia.globulifera",1
"9416","47","Handroanthus.guayacan",0
"9417","47","Tabebuia.rosea",3
"9418","47","Tabernaemontana.arborea",1
"9419","47","Tachigali.versicolor",1
"9420","47","Talisia.nervosa",0
"9421","47","Talisia.princeps",0
"9422","47","Terminalia.amazonia",0
"9423","47","Terminalia.oblonga",0
"9424","47","Tetragastris.panamensis",25
"9425","47","Tetrathylacium.johansenii",0
"9426","47","Theobroma.cacao",0
"9427","47","Thevetia.ahouai",0
"9428","47","Tocoyena.pittieri",0
"9429","47","Trattinnickia.aspera",1
"9430","47","Trema.micrantha",0
"9431","47","Trichanthera.gigantea",0
"9432","47","Trichilia.pallida",1
"9433","47","Trichilia.tuberculata",16
"9434","47","Trichospermum.galeottii",0
"9435","47","Triplaris.cumingiana",3
"9436","47","Trophis.caucana",0
"9437","47","Trophis.racemosa",2
"9438","47","Turpinia.occidentalis",0
"9439","47","Unonopsis.pittieri",0
"9440","47","Virola.multiflora",0
"9441","47","Virola.sebifera",11
"9442","47","Virola.surinamensis",1
"9443","47","Vismia.baccifera",0
"9444","47","Vochysia.ferruginea",1
"9445","47","Xylopia.macrantha",1
"9446","47","Zanthoxylum.ekmanii",2
"9447","47","Zanthoxylum.juniperinum",1
"9448","47","Zanthoxylum.panamense",0
"9449","47","Zanthoxylum.setulosum",0
"9450","47","Zuelania.guidonia",1
"9451","48","Abarema.macradenia",0
"9452","48","Vachellia.melanoceras",0
"9453","48","Acalypha.diversifolia",0
"9454","48","Acalypha.macrostachya",0
"9455","48","Adelia.triloba",1
"9456","48","Aegiphila.panamensis",0
"9457","48","Alchornea.costaricensis",3
"9458","48","Alchornea.latifolia",0
"9459","48","Alibertia.edulis",0
"9460","48","Allophylus.psilospermus",1
"9461","48","Alseis.blackiana",12
"9462","48","Amaioua.corymbosa",0
"9463","48","Anacardium.excelsum",3
"9464","48","Andira.inermis",1
"9465","48","Annona.spraguei",2
"9466","48","Apeiba.glabra",2
"9467","48","Apeiba.tibourbou",0
"9468","48","Aspidosperma.desmanthum",2
"9469","48","Astrocaryum.standleyanum",7
"9470","48","Astronium.graveolens",0
"9471","48","Attalea.butyracea",2
"9472","48","Banara.guianensis",0
"9473","48","Beilschmiedia.pendula",1
"9474","48","Brosimum.alicastrum",6
"9475","48","Brosimum.guianense",0
"9476","48","Calophyllum.longifolium",2
"9477","48","Casearia.aculeata",0
"9478","48","Casearia.arborea",2
"9479","48","Casearia.commersoniana",0
"9480","48","Casearia.guianensis",0
"9481","48","Casearia.sylvestris",0
"9482","48","Cassipourea.guianensis",0
"9483","48","Cavanillesia.platanifolia",1
"9484","48","Cecropia.insignis",0
"9485","48","Cecropia.obtusifolia",0
"9486","48","Cedrela.odorata",0
"9487","48","Ceiba.pentandra",0
"9488","48","Celtis.schippii",1
"9489","48","Cespedesia.spathulata",0
"9490","48","Chamguava.schippii",0
"9491","48","Chimarrhis.parviflora",0
"9492","48","Maclura.tinctoria",0
"9493","48","Chrysochlamys.eclipes",0
"9494","48","Chrysophyllum.argenteum",1
"9495","48","Chrysophyllum.cainito",0
"9496","48","Coccoloba.coronata",0
"9497","48","Coccoloba.manzinellensis",0
"9498","48","Colubrina.glandulosa",0
"9499","48","Cordia.alliodora",0
"9500","48","Cordia.bicolor",3
"9501","48","Cordia.lasiocalyx",14
"9502","48","Coussarea.curvigemma",1
"9503","48","Croton.billbergianus",6
"9504","48","Cupania.cinerea",0
"9505","48","Cupania.latifolia",0
"9506","48","Cupania.rufescens",0
"9507","48","Cupania.seemannii",0
"9508","48","Dendropanax.arboreus",0
"9509","48","Desmopsis.panamensis",0
"9510","48","Diospyros.artanthifolia",0
"9511","48","Dipteryx.oleifera",0
"9512","48","Drypetes.standleyi",11
"9513","48","Elaeis.oleifera",0
"9514","48","Enterolobium.schomburgkii",0
"9515","48","Erythrina.costaricensis",0
"9516","48","Erythroxylum.macrophyllum",1
"9517","48","Eugenia.florida",1
"9518","48","Eugenia.galalonensis",0
"9519","48","Eugenia.nesiotica",1
"9520","48","Eugenia.oerstediana",1
"9521","48","Faramea.occidentalis",15
"9522","48","Ficus.colubrinae",0
"9523","48","Ficus.costaricana",0
"9524","48","Ficus.insipida",0
"9525","48","Ficus.maxima",0
"9526","48","Ficus.obtusifolia",0
"9527","48","Ficus.popenoei",0
"9528","48","Ficus.tonduzii",1
"9529","48","Ficus.trigonata",0
"9530","48","Ficus.yoponensis",0
"9531","48","Garcinia.intermedia",0
"9532","48","Garcinia.madruno",0
"9533","48","Genipa.americana",0
"9534","48","Guapira.myrtiflora",4
"9535","48","Guarea.fuzzy",1
"9536","48","Guarea.grandifolia",0
"9537","48","Guarea.guidonia",13
"9538","48","Guatteria.dumetorum",2
"9539","48","Guazuma.ulmifolia",1
"9540","48","Guettarda.foliacea",3
"9541","48","Gustavia.superba",4
"9542","48","Hampea.appendiculata",0
"9543","48","Hasseltia.floribunda",2
"9544","48","Heisteria.acuminata",0
"9545","48","Heisteria.concinna",3
"9546","48","Hirtella.americana",0
"9547","48","Hirtella.triandra",41
